city,count,county,lat,lon,province,staID,staName,type
安庆,1080,怀宁县,30.743,116.839,安徽,340822002,怀宁县振宁学校,C
安庆,1080,潜山市,30.6325,116.5768,安徽,340824001,潜山市档案馆,C
安庆,1080,潜山市,30.6422,116.554,安徽,340824002,潜山市公路局,C
安庆,1080,太湖县,30.4571,116.3133,安徽,340825001,太湖县龙山路240号,C
安庆,1080,太湖县,30.445,116.312,安徽,340825002,太湖县职业技术学校,C
安庆,1080,宿松县,30.1572,116.1256,安徽,340826001,宿松县气象局,C
安庆,1080,宿松县,30.1499,116.111,安徽,340826002,宿松县第二中学,C
安庆,1080,望江县,30.1264,116.694,安徽,340827002,望江县实验中学,C
安庆,1080,岳西县,30.8553,116.3603,安徽,340828001,岳西县气象局,C
安庆,1080,岳西县,30.8395,116.357,安徽,340828002,岳西县狮形小学,C
安庆,1080,桐城市,31.0469,116.9899,安徽,340881001,桐城市开发区第二小学,C
安庆,1080,桐城市,31.0389,116.9328,安徽,340881002,桐城市环境监测站,C
绍兴,1080,越城区,29.9361,120.5683,浙江,3408A,绍兴中专(新增200113),B
绍兴,1080,柯桥区,30.0861,120.4906,浙江,3409A,柯桥区政府(新增200106),B
黄山,1080,徽州区,29.8204,118.3237,安徽,341004001,徽州区水厂,C
黄山,1080,歙县,29.8679,118.4172,安徽,341021001,歙县环保局,C
黄山,1080,歙县,29.8693,118.436,安徽,341021011,歙县行知小学,C
黄山,1080,休宁县,29.7881,118.1816,安徽,341022001,休宁县气象局,C
黄山,1080,休宁县,29.7889,118.197,安徽,341022002,休宁县洪天养老院,C
黄山,1080,黟县,29.9275,117.9338,安徽,341023001,黟县文化旅游体育局,C
黄山,1080,黟县,29.9173,117.937,安徽,341023002,黟县公共卫生服务中心,C
黄山,1080,祁门县,29.8509,117.7073,安徽,341024001,祁门县永泰技术学校,C
黄山,1080,祁门县,29.8684,117.72,安徽,341024002,祁门县一中科学馆,C
绍兴,1080,上虞区,30.0249,120.8752,浙江,3410A,重华小学(新增200106),B
滁州,1080,南谯区,32.2018,118.4127,安徽,341103475,南谯政务中心,C
滁州,1080,来安县,32.4364,118.4212,安徽,341122001,来安县二中,C
滁州,1080,来安县,32.4152,118.4249,安徽,341122002,来安县规划建设局,C
